dtg,lat,lng,mag,depth
"1954-07-02 02:45:00",13.000000,123.900000,6.80,0
"1954-11-02 08:24:00",-8.000000,119.000000,6.80,0
"1954-04-20 00:00:00",39.800000,22.100000,7.00,0
"1954-04-30 13:02:00",39.300000,22.200000,7.00,0
"1954-12-16 11:07:00",39.300000,-118.200000,7.00,0
"1954-07-31 01:00:00",38.800000,104.200000,7.00,0
"1954-03-29 06:17:00",37.000000,-3.500000,7.00,640
"1954-02-11 00:30:00",39.000000,101.300000,7.30,0
"1954-03-21 23:42:00",24.500000,95.300000,7.40,180
"1954-04-29 11:34:00",29.500000,-29.500000,7.50,0
"1955-10-01 06:29:00",29.900000,101.400000,5.80,0
"1955-09-01 17:33:00",10.000000,-84.500000,5.80,0
"1955-04-21 07:18:00",39.500000,23.000000,6.00,0
"1955-06-07 00:48:00",26.500000,101.100000,6.00,0
"1955-07-20 21:00:00",0.200000,-78.400000,6.00,0
"1955-04-19 16:47:00",39.400000,23.100000,6.20,33
"1955-04-04 19:24:00",13.000000,-87.000000,6.20,0
"1955-09-12 06:09:00",32.200000,29.600000,6.30,0
"1955-04-24 12:59:00",44.200000,83.600000,6.50,0
"1955-09-08 03:27:00",-6.900000,155.700000,6.50,33
"1955-07-16 07:07:00",37.500000,27.000000,6.80,0
"1955-09-23 15:06:00",26.600000,101.800000,6.80,10
"1955-04-15 03:40:00",39.900000,74.600000,7.00,0
"1955-04-19 20:24:00",-30.000000,-72.000000,7.10,30
"1955-05-17 14:49:00",6.500000,94.000000,7.30,0
"1955-10-10 08:57:00",-5.100000,152.924000,7.30,35
"1955-04-14 01:29:00",30.000000,101.800000,7.50,0
"1955-03-31 18:18:00",8.100000,123.200000,7.60,96
"1955-02-27 20:43:00",-28.000000,-175.500000,7.80,60
"1956-01-31 02:25:00",45.500000,14.300000,4.50,7
"1956-12-31 21:33:00",40.500000,115.500000,5.00,0
"1956-08-19 00:44:00",37.800000,114.000000,5.00,0
"1956-03-02 22:43:00",-38.900000,175.700000,5.30,0
"1956-11-02 16:04:00",39.500000,23.000000,5.70,0
"1956-01-12 05:46:00",47.500000,19.300000,5.80,0
"1956-02-20 20:31:00",40.000000,30.500000,5.80,0
"1956-03-16 19:32:00",35.500000,35.500000,5.80,0
"1956-07-21 15:32:00",23.000000,70.000000,6.10,0
"1956-08-12 16:59:00",33.800000,138.800000,6.50,50
"1956-01-08 07:11:00",17.000000,-99.500000,6.50,0
"1956-07-09 03:24:00",36.800000,25.200000,6.80,0
"1956-10-31 14:03:00",27.200000,54.400000,6.80,0
"1956-07-16 15:07:00",22.200000,95.700000,7.00,39
"1956-01-08 20:54:00",-19.000000,-70.000000,7.10,0
"1956-01-24 00:00:00",12.200000,-86.700000,7.30,0
"1956-01-16 23:37:00",-0.500000,-80.500000,7.30,0
"1956-07-18 06:19:00",-5.500000,130.000000,7.50,190
"1956-05-23 20:48:00",-15.000000,-179.000000,7.50,430
"1956-10-11 02:24:00",46.000000,150.500000,7.60,110
"1956-06-09 00:00:00",35.100000,67.500000,7.60,60
"1956-01-10 00:00:00",-20.000000,-175.000000,7.70,0
"1956-07-09 03:11:00",36.900000,26.000000,7.80,20
"1957-06-10 20:02:00",38.000000,112.500000,5.00,0
"1957-02-20 04:41:00",36.200000,8.900000,5.60,0
"1957-10-26 14:16:00",-2.000000,116.000000,6.00,0
"1957-07-02 00:42:00",36.100000,52.700000,6.60,14
"1957-04-24 19:10:00",36.000000,28.500000,6.90,0
"1957-03-08 12:21:00",39.400000,22.800000,7.00,0
"1957-07-29 17:15:00",-23.500000,-71.500000,7.00,33
"1957-05-26 06:33:00",40.700000,30.900000,7.10,0
"1957-04-25 02:25:00",36.400000,28.700000,7.10,18
"1957-12-13 01:45:00",34.300000,47.800000,7.10,0
"1957-02-23 20:26:00",23.900000,121.600000,7.20,69
"1957-06-22 23:50:00",-1.500000,137.000000,7.30,33
"1957-03-22 14:21:00",55.000000,-165.200000,7.50,0
"1957-04-16 04:04:00",-4.600000,107.100000,7.50,600
"1957-04-14 19:18:00",-15.500000,-173.000000,7.50,60
"1957-09-28 14:20:00",-20.400000,-178.500000,7.50,549
"1957-06-27 00:09:00",56.200000,116.400000,7.60,15
"1957-09-24 08:21:00",5.500000,127.500000,7.60,60
"1957-12-17 13:50:00",-12.300000,166.700000,7.80,120
"1957-11-29 22:19:00",-21.000000,-66.000000,7.80,170
"1957-07-28 08:40:00",16.500000,-99.100000,7.90,25
"1957-12-04 03:37:00",45.500000,99.500000,8.10,33
"1957-03-09 14:22:00",51.292000,-175.629000,8.60,33
"1958-09-25 01:05:00",22.500000,109.500000,5.80,0
"1958-11-04 22:54:00",-50.000000,-115.000000,6.10,0
"1958-02-07 23:23:00",31.500000,104.000000,6.20,0
"1958-08-16 19:13:00",34.400000,47.900000,6.70,20
"1958-04-21 22:37:00",-4.500000,104.000000,6.70,200
"1958-10-20 01:12:00",-9.500000,112.500000,6.70,100
"1958-09-04 21:51:00",-33.785000,-70.112000,6.80,0
"1958-01-15 19:14:00",-16.500000,-72.000000,7.30,60
"1958-03-11 00:22:00",25.000000,125.000000,7.50,70
"1958-07-26 17:38:00",-13.500000,-69.000000,7.50,620
"1958-01-19 14:07:00",1.500000,-79.500000,7.60,60
"1958-07-10 06:15:00",58.370000,-136.665000,7.80,35
"1958-11-06 22:58:00",44.530000,148.540000,8.30,40
"1959-04-09 12:24:00",44.300000,149.000000,5.00,40
"1959-07-02 18:33:00",31.800000,115.300000,5.00,0
"1959-08-10 23:07:00",35.600000,110.900000,5.40,0
"1959-04-05 00:00:00",44.000000,6.800000,5.50,0
"1959-11-07 00:00:00",36.400000,2.600000,5.50,0
"1959-09-01 11:37:00",40.900000,19.800000,6.10,11
"1959-10-25 15:57:00",39.100000,41.600000,6.20,0
"1959-04-25 00:26:00",37.000000,28.700000,6.30,0
"1959-11-15 10:25:00",38.750000,75.317000,6.40,0
"1959-05-24 19:17:00",17.000000,-96.300000,6.80,100
"1959-08-26 08:25:00",18.300000,-94.400000,6.90,0
"1959-06-18 15:31:00",53.900000,160.500000,7.00,15
"1959-08-15 08:57:00",22.180000,121.130000,7.00,60
"1959-10-27 06:52:00",45.890000,151.110000,7.20,70
"1959-08-17 21:04:00",-7.500000,156.000000,7.30,0
"1959-02-07 09:36:00",-4.000000,-81.500000,7.40,19
"1959-04-26 20:40:00",24.780000,122.700000,7.50,150
"1959-06-14 00:12:00",-20.369000,-68.000000,7.50,112
"1959-08-18 06:37:00",44.712000,-111.215000,7.70,5
"1959-09-14 14:09:00",-28.500000,-177.000000,7.70,60
"1959-05-04 07:15:00",52.500000,159.500000,8.20,60
"1960-02-02 23:51:00",33.800000,104.500000,5.30,0
"1960-02-21 08:13:00",36.000000,4.100000,5.60,33
"1960-04-13 07:57:00",44.700000,127.000000,5.80,0
"1960-02-29 23:40:00",30.450000,-9.620000,5.90,33
"1960-04-24 12:14:00",28.000000,54.500000,6.00,0
"1960-05-26 05:10:00",40.000000,20.000000,6.50,0
"1960-09-22 09:05:00",-3.600000,29.000000,6.60,28
"1960-06-11 15:14:00",-9.400000,152.300000,6.60,33
"1960-07-29 17:31:00",40.300000,142.500000,6.70,50
"1960-03-23 00:23:00",39.400000,143.700000,6.70,20
"1960-11-20 22:01:00",-6.800000,-80.700000,6.70,93
"1960-11-09 10:43:00",32.700000,103.700000,6.80,0
"1960-01-15 09:30:00",-15.000000,-75.000000,7.00,150
"1960-11-01 08:45:00",-38.500000,-75.100000,7.40,55
"1960-03-20 17:07:00",39.800000,143.400000,7.50,20
"1960-01-13 15:40:00",-15.750000,-72.750000,7.80,160
"1960-05-21 10:02:00",-37.872000,-73.243000,8.20,35
"1960-05-22 19:11:00",-38.143000,-73.407000,9.50,33
"1961-03-07 19:00:00",30.500000,110.000000,4.90,0
"1961-10-01 00:16:00",34.330000,104.780000,5.70,0
"1961-06-11 17:15:00",24.970000,98.630000,5.80,33
"1961-06-27 07:03:00",27.730000,99.750000,6.00,25
"1961-08-01 05:39:00",-9.849000,160.614000,6.40,25
"1961-05-23 02:45:00",36.700000,28.500000,6.50,0
"1961-06-01 23:29:00",10.400000,39.900000,6.50,33
"1961-06-16 10:31:00",8.900000,-73.400000,6.50,120
"1961-03-16 13:45:00",-8.200000,122.000000,6.50,74
"1961-10-18 16:51:00",-36.700000,-73.000000,6.50,15
"1961-01-10 14:22:00",50.016000,156.099000,6.60,59
"1961-06-11 05:10:00",27.900000,54.600000,6.60,37
"1961-08-17 21:16:00",46.338000,149.548000,6.70,154
"1961-04-13 16:34:00",39.800000,77.700000,6.80,0
"1961-12-20 13:25:00",4.600000,-75.600000,6.90,176
"1961-08-19 05:33:00",36.000000,136.700000,7.30,0
"1961-02-26 18:10:00",31.600000,131.800000,7.30,74
"1961-07-23 21:51:00",-18.421000,168.411000,7.30,35
"1961-08-31 01:57:00",-10.500000,-70.700000,7.50,629
"1961-03-07 10:10:00",-28.300000,-175.700000,7.50,40
"1961-09-01 00:09:00",-59.500000,-27.300000,7.50,131
"1961-02-04 08:51:00",24.900000,93.340000,7.60,141
"1961-09-08 11:26:00",-56.260000,-27.283000,7.70,105
"1961-09-05 00:00:00",-58.000000,-27.000000,7.70,0
"1962-05-28 22:57:00",39.800000,25.000000,4.50,0
"1962-10-05 20:02:00",35.100000,58.700000,5.00,8
"1962-04-25 00:00:00",45.000000,5.600000,5.30,0
"1962-02-18 00:00:00",36.000000,9.000000,5.30,0
"1962-09-04 22:59:00",39.900000,43.900000,5.50,0
"1962-09-14 00:33:00",39.600000,23.300000,5.50,0
"1962-12-17 09:36:00",38.120000,106.270000,5.50,0
"1962-11-06 00:09:00",28.100000,55.600000,5.50,40
"1962-04-23 04:18:00",23.600000,106.100000,5.50,0
"1962-05-21 12:21:00",41.800000,142.400000,5.70,60
"1962-08-30 13:35:00",41.800000,-111.800000,5.80,37
"1962-01-07 10:03:00",43.300000,17.100000,5.90,33
"1962-03-18 15:30:00",40.900000,19.500000,6.00,33
"1962-01-11 05:05:00",43.300000,17.100000,6.10,33
"1962-08-21 18:19:00",41.400000,15.500000,6.10,34
"1962-03-18 20:18:00",23.720000,114.670000,6.10,25
"1962-06-24 01:21:00",25.200000,101.200000,6.20,18
"1962-06-11 07:15:00",43.600000,18.300000,6.30,0
"1962-04-18 19:14:00",-10.000000,-79.000000,6.30,39
"1962-08-19 18:26:00",44.680000,81.580000,6.40,0
"1962-12-21 08:42:00",52.470000,-168.540000,6.50,33
"1962-04-30 02:26:00",38.800000,140.900000,6.80,104
"1962-08-28 10:59:00",37.800000,22.900000,6.80,100
"1962-05-21 12:02:00",37.100000,96.000000,6.80,0
"1962-03-12 11:40:00",8.008000,-82.757000,6.80,35
"1962-07-30 20:18:00",5.200000,-76.400000,6.80,69
"1962-05-11 14:11:00",17.200000,-99.600000,7.00,40
"1962-04-12 00:52:00",38.073000,142.741000,7.20,25
"1962-09-01 19:20:00",35.630000,49.870000,7.20,27
"1962-05-19 14:58:00",17.200000,-99.500000,7.20,33
"1962-02-14 06:36:00",-37.800000,-72.500000,7.30,45
"1962-07-26 08:14:00",7.500000,-82.000000,7.40,21
"1963-01-31 02:27:00",36.900000,57.800000,4.50,3
"1963-05-19 10:00:00",46.100000,14.800000,4.90,13
"1963-06-30 07:41:00",33.200000,49.200000,5.10,38
"1963-07-29 06:10:00",28.200000,55.700000,5.20,46
"1963-09-02 01:34:00",33.900000,74.800000,5.30,25
"1963-02-21 17:14:00",32.600000,21.000000,5.40,5
"1963-05-09 15:03:00",12.200000,-86.900000,5.50,50
"1963-06-21 13:44:00",47.900000,130.600000,5.80,0
"1963-07-26 04:17:00",42.100000,21.300000,6.00,5
"1963-04-23 09:55:00",25.800000,99.500000,6.00,0
"1963-05-18 12:20:00",-8.200000,115.600000,6.00,65
"1963-09-18 00:00:00",40.750000,29.000000,6.10,19
"1963-08-29 08:53:00",39.800000,74.200000,6.50,0
"1963-12-16 01:51:00",-6.400000,105.400000,6.60,64
"1963-03-31 02:27:00",37.000000,57.900000,7.00,33
"1963-04-19 07:35:00",35.700000,97.000000,7.00,0
"1963-09-24 16:30:00",-10.385000,-78.022000,7.00,75
"1963-10-12 11:27:00",44.426000,149.272000,7.10,48
"1963-03-24 12:44:00",34.400000,47.900000,7.20,40
"1963-02-13 08:50:00",24.500000,122.100000,7.30,47
"1963-09-17 19:20:00",-10.286000,165.413000,7.50,28
"1963-09-15 00:46:00",-10.472000,165.770000,7.50,35
"1963-12-18 00:30:00",-24.800000,-176.600000,7.50,45
"1963-08-15 17:25:00",-13.800000,-69.300000,7.70,543
"1963-10-20 00:53:00",44.772000,150.563000,7.90,28
"1963-11-04 01:17:00",-6.860000,129.580000,8.30,100
"1963-10-13 05:17:00",44.770000,149.798000,8.50,13
"1964-02-18 12:19:00",38.800000,-28.400000,4.60,33
"1964-09-01 22:20:00",35.100000,111.600000,4.70,0
"1964-01-08 22:30:00",-3.700000,119.400000,5.20,90
"1964-02-13 10:03:00",26.100000,101.000000,5.40,15
"1964-04-13 08:30:00",45.300000,18.100000,6.00,32
"1964-05-07 05:45:00",-4.000000,34.900000,6.00,33
"1964-06-14 12:16:00",38.100000,38.300000,6.10,0
"1964-05-07 20:13:00",40.400000,139.000000,6.60,0
"1964-07-24 08:12:00",47.159000,153.876000,6.80,15
"1964-05-07 07:58:00",40.300000,139.000000,6.90,30
"1964-10-06 14:31:00",40.300000,28.200000,7.00,15
"1964-01-18 12:04:00",23.200000,120.600000,7.00,33
"1964-04-02 01:11:00",5.900000,95.700000,7.00,130
"1964-07-06 07:22:00",18.300000,-100.400000,7.40,100
"1964-06-16 04:01:00",38.650000,139.200000,7.50,40
"1964-07-05 00:00:00",-15.500000,166.500000,7.50,0
"1964-11-17 08:15:00",-5.700000,150.700000,7.60,45
"1964-03-28 03:36:00",61.017000,-147.648000,9.20,33
"1965-02-10 16:09:00",37.600000,47.100000,5.10,52
"1965-01-01 21:38:00",35.700000,4.400000,5.50,10
"1965-01-12 17:18:00",35.000000,111.630000,5.50,10
"1965-04-19 23:41:00",34.900000,138.000000,6.00,36
"1965-06-21 00:21:00",28.100000,55.900000,6.00,40
"1965-05-03 10:01:00",13.500000,-89.300000,6.00,23
"1965-03-22 22:56:00",-31.810000,-71.260000,6.00,58
"1965-07-03 11:26:00",22.400000,101.600000,6.10,15
"1965-04-05 03:12:00",37.700000,21.800000,6.20,34
"1965-03-09 17:57:00",39.400000,24.000000,6.30,18
"1965-07-06 03:18:00",38.267000,22.300000,6.30,18
"1965-07-02 20:58:00",53.030000,-167.550000,6.50,40
"1965-10-03 16:14:00",-42.900000,-75.130000,6.50,28
"1965-04-29 15:28:00",47.400000,-122.300000,6.60,59
"1965-11-13 04:33:00",43.900000,87.800000,6.60,0
"1965-02-23 22:11:00",-25.670000,-70.630000,7.00,36
"1965-03-31 09:47:00",38.600000,22.400000,7.10,78
"1965-06-11 03:34:00",44.700000,148.700000,7.20,0
"1965-03-14 15:53:00",36.300000,70.700000,7.30,219
"1965-08-13 12:40:00",-15.900000,166.800000,7.30,33
"1965-03-28 16:33:00",-32.400000,-71.200000,7.30,61
"1965-03-30 02:27:00",50.320000,177.930000,7.60,20
"1965-01-24 00:11:00",-2.400000,126.100000,7.60,6
"1965-08-11 22:31:00",-15.800000,167.200000,7.60,13
"1965-08-23 19:46:00",16.300000,-95.800000,7.80,28
"1965-02-04 05:01:00",51.290000,178.550000,8.70,36
"1966-07-12 00:04:00",38.900000,41.300000,4.60,64
"1966-05-02 23:13:00",38.000000,42.600000,4.80,41
"1966-09-19 18:40:00",10.800000,-69.500000,5.00,12
"1966-01-31 02:35:00",27.900000,99.700000,5.10,0
"1966-10-02 02:24:00",43.830000,125.120000,5.20,0
"1966-03-06 00:12:00",37.470000,115.030000,5.20,0
"1966-09-04 22:14:00",4.600000,-73.900000,5.20,8
"1966-04-20 14:31:00",37.250000,114.780000,5.30,0
"1966-09-19 05:03:00",24.000000,97.700000,5.40,0
"1966-07-12 18:53:00",44.750000,37.000000,5.50,33
"1966-03-19 16:59:00",37.270000,114.970000,5.60,0
"1966-08-15 02:15:00",28.700000,78.900000,5.60,53
"1966-10-29 02:39:00",39.200000,21.200000,5.70,20
"1966-09-01 14:13:00",37.500000,22.100000,5.90,17
"1966-03-07 01:16:00",39.100000,41.600000,6.00,38
"1966-03-26 15:19:00",37.680000,115.270000,6.20,0
"1966-02-13 10:44:00",26.100000,103.100000,6.20,0
"1966-02-05 02:01:00",39.200000,22.000000,6.30,38
"1966-06-27 10:41:00",29.554000,80.854000,6.30,23
"1966-09-28 14:00:00",27.500000,100.100000,6.40,0
"1966-02-05 15:12:00",26.100000,103.100000,6.50,0
"1966-08-19 12:22:00",39.200000,41.600000,6.80,24
"1966-03-20 01:42:00",0.600000,30.200000,7.00,36
"1966-06-15 00:59:00",-10.343000,160.883000,7.10,31
"1966-12-31 22:15:00",-12.334000,166.684000,7.20,23
"1966-03-07 21:29:00",37.350000,114.920000,7.40,8
"1966-03-22 08:19:00",37.500000,115.100000,7.60,15
"1966-12-31 18:23:00",-11.893000,166.445000,7.80,83
"1966-12-28 08:18:00",-25.500000,-70.700000,7.80,47
"1966-03-12 16:31:00",24.100000,122.600000,8.00,48
"1966-10-17 21:41:00",-10.748000,-78.638000,8.10,38
"1967-07-13 02:10:00",35.500000,-0.100000,5.00,13
"1967-08-13 22:07:00",43.200000,-0.500000,5.30,15
"1967-12-18 14:07:00",36.467000,111.217000,5.40,30
"1967-01-24 14:45:00",30.200000,104.100000,5.50,0
"1967-04-11 05:09:00",-3.700000,119.300000,5.50,33
"1967-02-09 14:04:00",40.000000,20.200000,5.60,33
"1967-12-02 20:05:00",37.717000,115.217000,5.70,25
"1967-05-01 07:08:00",39.500000,21.200000,5.90,55
"1967-11-15 21:32:00",-28.780000,-71.190000,5.90,35
"1967-01-04 05:58:00",38.400000,22.000000,6.00,10
"1967-04-12 04:51:00",5.500000,97.300000,6.10,100
"1967-07-26 18:53:00",39.500000,40.400000,6.20,8
"1967-03-27 08:58:00",38.500000,116.500000,6.30,30
"1967-08-13 22:15:00",-4.400000,152.500000,6.40,30
"1967-11-30 07:23:00",41.500000,20.500000,6.50,29
"1967-12-10 22:51:00",17.700000,73.900000,6.50,33
"1967-07-29 23:59:00",10.600000,-67.300000,6.50,10
"1967-08-30 04:22:00",31.600000,100.300000,6.80,10
"1967-07-29 10:24:00",6.800000,-73.000000,6.80,161
"1967-02-09 15:24:00",2.900000,-74.900000,6.80,60
"1967-02-19 22:14:00",-9.200000,113.100000,6.80,80
"1967-03-19 04:01:00",45.530000,151.110000,7.00,38
"1967-10-25 00:59:00",24.500000,122.200000,7.00,65
"1967-09-03 21:07:00",-10.600000,-79.800000,7.00,40
"1967-07-22 16:57:00",40.700000,30.800000,7.30,4
"1967-01-05 00:14:00",48.100000,102.800000,7.50,35
"1967-12-21 02:25:00",-21.700000,-69.500000,7.50,33
"1968-04-18 19:38:00",44.080000,8.000000,4.60,7
"1968-01-04 10:03:00",12.100000,-86.200000,4.60,5
"1968-03-20 19:02:00",-0.600000,34.400000,4.60,33
"1968-02-25 00:00:00",36.080000,5.070000,4.90,0
"1968-06-09 00:00:00",39.100000,46.100000,5.00,0
"1968-09-01 05:39:00",39.100000,46.200000,5.00,24
"1968-09-24 04:19:00",39.200000,40.100000,5.10,14
"1968-01-25 09:56:00",37.800000,13.200000,5.10,33
"1968-11-03 04:49:00",42.100000,19.300000,5.30,17
"1968-04-29 17:01:00",39.200000,44.300000,5.30,34
"1968-06-23 09:16:00",29.800000,51.200000,5.30,32
"1968-09-04 23:24:00",33.900000,58.200000,5.40,15
"1968-09-25 10:38:00",15.500000,-92.700000,5.70,114
"1968-01-15 02:01:00",37.900000,13.100000,6.00,33
"1968-09-20 06:00:00",10.500000,-62.600000,6.20,107
"1968-02-21 01:45:00",32.000000,130.600000,6.30,3
"1968-09-01 07:27:00",34.000000,58.200000,6.50,15
"1968-09-03 08:19:00",41.800000,32.300000,6.60,38
"1968-10-14 02:58:00",-31.600000,117.000000,6.90,5
"1968-06-19 08:14:00",-5.600000,-77.200000,7.00,33
"1968-05-23 17:24:00",-41.700000,172.000000,7.10,21
"1968-06-12 13:41:00",39.400000,143.100000,7.20,44
"1968-02-19 22:45:00",39.368000,24.957000,7.20,15
"1968-01-29 10:19:00",43.586000,146.701000,7.30,40
"1968-08-31 10:47:00",34.000000,59.000000,7.30,13
"1968-08-01 20:19:00",16.500000,122.200000,7.30,36
"1968-07-25 07:23:00",-30.800000,-178.400000,7.30,60
"1968-08-14 22:14:00",0.200000,119.800000,7.40,23
"1968-05-16 10:39:00",41.500000,142.700000,7.50,33
"1968-04-01 00:42:00",32.300000,132.500000,7.50,30
"1968-10-07 19:20:00",26.300000,140.600000,7.50,516
"1968-08-02 14:06:00",16.500000,-97.800000,7.50,36
"1968-10-23 21:04:00",-3.400000,143.300000,7.50,21
"1968-02-28 00:00:00",37.700000,-29.400000,7.60,0
"1968-08-10 02:07:00",1.400000,126.200000,7.60,25
"1968-05-28 13:27:00",-2.900000,139.300000,7.70,65
"1968-02-12 05:44:00",-5.500000,153.200000,7.80,74
"1968-05-16 00:48:00",40.800000,143.200000,8.20,7
"1969-12-17 07:13:00",-0.800000,-78.300000,4.20,27
"1969-08-11 13:55:00",43.200000,12.400000,4.70,33
"1969-10-02 04:56:00",38.467000,-122.692000,4.80,10
"1969-04-30 20:20:00",39.200000,28.600000,5.10,9
"1969-08-02 04:30:00",-6.600000,146.900000,5.40,17
"1969-04-03 22:12:00",40.700000,19.800000,5.50,33
"1969-09-14 14:46:00",39.700000,74.800000,5.50,0
"1969-03-23 21:08:00",39.200000,28.500000,5.60,12
"1969-01-03 03:16:00",37.100000,57.900000,5.60,11
"1969-10-05 01:22:00",-33.100000,19.600000,5.80,33
"1969-07-24 02:59:00",-11.900000,-75.100000,5.90,1
"1969-10-26 15:36:00",44.900000,17.300000,6.00,33
"1969-03-29 09:15:00",11.900000,41.210000,6.20,35
"1969-10-01 05:05:00",-11.700000,-75.100000,6.20,43
"1969-02-11 22:08:00",41.450000,79.367000,6.30,10
"1969-09-29 20:03:00",-32.900000,19.700000,6.30,33
"1969-10-27 08:10:00",44.900000,17.200000,6.40,33
"1969-07-25 22:49:00",22.317000,111.800000,6.40,5
"1969-03-28 01:48:00",38.600000,28.400000,6.50,9
"1969-03-31 07:15:00",27.700000,34.000000,7.00,33
"1969-12-25 21:32:00",15.800000,-59.700000,7.20,7
"1969-11-22 23:09:00",57.700000,163.600000,7.30,51
"1969-07-18 05:24:00",38.200000,119.400000,7.40,6
"1969-02-23 00:36:00",-3.100000,118.900000,7.40,13
"1969-01-30 10:29:00",4.800000,127.400000,7.50,70
"1969-01-05 13:26:00",-7.900000,158.900000,7.50,47
"1969-01-19 07:02:00",45.000000,143.200000,7.60,204
"1969-11-21 02:05:00",2.100000,94.600000,7.70,20
"1969-02-28 02:40:00",36.017000,-10.950000,7.80,22
"1969-08-11 21:26:00",43.600000,147.900000,8.20,30
"1970-03-14 01:51:00",38.600000,44.700000,4.80,23
"1970-07-02 02:24:00",38.800000,36.700000,4.90,27
"1970-12-04 01:59:00",43.840000,39.340000,5.10,7
"1970-09-28 19:01:00",-44.640000,173.620000,5.10,0
"1970-09-30 09:52:00",20.600000,122.000000,5.30,33
"1970-03-23 01:52:00",21.700000,73.000000,5.40,3
"1970-02-14 11:17:00",-9.900000,-75.600000,5.40,35
"1970-09-07 20:58:00",44.000000,16.000000,5.50,5
"1970-05-14 09:20:00",43.000000,47.000000,5.70,17
"1970-04-23 09:01:00",39.100000,28.700000,5.70,18
"1970-03-11 22:38:00",57.500000,-153.900000,6.00,29
"1970-11-28 11:08:00",-20.940000,-69.810000,6.00,33
"1970-06-14 00:00:00",-52.000000,-73.800000,6.00,10
"1970-06-19 10:56:00",-22.280000,-70.550000,6.40,44
"1970-05-14 18:12:00",43.000000,47.100000,6.50,44
"1970-06-05 04:53:00",42.500000,78.800000,6.60,20
"1970-09-26 12:02:00",6.200000,-77.600000,6.60,8
"1970-07-30 00:52:00",37.800000,55.900000,6.70,16
"1970-07-25 22:41:00",32.200000,131.700000,7.00,34
"1970-02-05 22:05:00",12.600000,122.100000,7.10,11
"1970-07-31 17:08:00",-1.500000,-72.600000,7.10,651
"1970-04-07 05:34:00",15.780000,121.710000,7.30,40
"1970-10-31 17:53:00",-4.907000,145.471000,7.30,8
"1970-03-28 21:02:00",39.200000,29.500000,7.40,20
"1970-06-24 13:09:00",51.800000,-131.000000,7.50,12
"1970-08-11 10:22:00",-14.095000,166.570000,7.50,39
"1970-01-10 12:07:00",6.800000,126.700000,7.60,73
"1970-12-10 04:34:00",-4.000000,-80.700000,7.60,25
"1970-06-11 16:46:00",-59.100000,157.800000,7.60,33
"1970-01-04 17:00:00",24.100000,102.500000,7.80,31
"1970-05-31 20:23:00",-9.200000,-78.800000,7.90,43
"1971-02-06 18:09:00",42.500000,11.800000,4.60,33
"1971-08-26 06:55:00",30.000000,50.700000,4.80,45
"1971-04-06 06:49:00",29.800000,51.900000,5.10,10
"1971-07-15 01:33:00",44.800000,10.300000,5.20,7
"1971-06-16 14:44:00",-7.200000,109.100000,5.20,35
"1971-02-14 16:27:00",36.600000,55.600000,5.30,39
"1971-08-09 02:54:00",36.300000,52.700000,5.30,27
"1971-09-06 13:37:00",46.700000,141.400000,5.50,29
"1971-11-06 22:00:00",51.500000,179.100000,5.70,2
"1971-10-15 10:33:00",-14.100000,-73.300000,5.70,54
"1971-05-12 06:25:00",37.600000,29.800000,5.90,23
"1971-08-16 04:58:00",28.900000,103.700000,5.90,0
"1971-04-12 19:03:00",28.300000,55.600000,5.90,44
"1971-09-27 19:01:00",46.400000,141.100000,6.10,21
"1971-06-11 12:56:00",18.000000,-69.800000,6.10,57
"1971-09-08 16:59:00",46.300000,140.900000,6.20,16
"1971-11-24 19:35:00",52.900000,159.200000,6.30,106
"1971-07-27 02:02:00",-2.700000,-77.400000,6.30,135
"1971-06-17 21:00:00",-25.500000,-69.200000,6.30,93
"1971-02-09 14:00:00",34.412000,-118.400000,6.50,8
"1971-09-08 11:48:00",46.400000,141.200000,6.60,6
"1971-05-22 16:43:00",38.800000,40.500000,6.70,3
"1971-09-25 04:36:00",-6.500000,146.600000,7.00,115
"1971-05-02 06:08:00",51.400000,-177.200000,7.10,43
"1971-09-05 18:35:00",46.500000,141.200000,7.10,9
"1971-02-04 15:33:00",0.600000,98.800000,7.10,40
"1971-10-27 17:58:00",-15.500000,167.200000,7.10,40
"1971-08-02 07:24:00",41.400000,143.500000,7.30,51
"1971-12-15 08:29:00",56.000000,163.300000,7.80,33
"1971-07-09 03:03:00",-32.500000,-71.200000,7.80,58
"1971-07-26 01:23:00",-4.900000,153.200000,7.90,48
"1971-07-14 06:11:00",-5.500000,153.900000,7.90,47
"1971-01-10 07:17:00",-3.100000,139.700000,8.10,34
"1972-06-21 15:06:00",43.800000,13.300000,4.40,4
"1972-02-10 06:49:00",29.700000,50.900000,4.50,21
"1972-02-04 02:42:00",43.800000,13.300000,4.80,25
"1972-09-07 22:26:00",46.000000,-1.100000,5.30,33
"1972-07-02 12:56:00",30.100000,50.800000,5.30,31
"1972-12-29 04:51:00",-30.600000,-71.000000,5.40,60
"1972-09-13 04:13:00",37.900000,22.400000,6.00,83
"1972-06-24 15:29:00",36.200000,69.700000,6.10,47
"1972-03-20 07:33:00",-6.800000,-76.800000,6.10,64
"1972-09-03 16:48:00",36.000000,73.400000,6.20,36
"1972-12-23 06:29:00",12.400000,-86.100000,6.20,5
"1972-09-17 14:07:00",38.300000,20.300000,6.30,33
"1972-06-08 18:53:00",-30.500000,-71.800000,6.60,39
"1972-04-10 02:06:00",28.400000,52.800000,6.90,11
